"ACCENUMB"	"OBJECTID"	"INSTCODE"	"COLLNUMB"	"COLLCODE"	"COLLNAME"	"COLLINSTADDRESS"	"COLLMISSID"	"GENUS"	"SPECIES"	"SPAUTHOR"	"SUBTAXA"	"SUBTAUTHOR"	"CROPNAME"	"ACCENAME"	"ACQDATE"	"ORIGCTY"	"NAMECTY"	"ADM1"	"ADM2"	"ADM3"	"ADM4"	"COLLSITE"	"DECLATITUDE"	"LATITUDE"	"DECLONGITUDE"	"LONGITUDE"	"COORDUNCERT"	"COORDDATUM"	"GEOREFMETH"	"ELEVATION"	"COLLDATE"	"BREDCODE"	"BREDNAME"	"SAMPSTAT"	"ANCEST"	"COLLSRC"	"DONORCODE"	"DONORNAME"	"DONORNUMB"	"OTHERNUMB"	"DUPLSITE"	"DUPLINSTNAME"	"STORAGE"	"MLSSTAT"	"REMARKS"	"globlandc"	"DISTOLAND"	"SUITQUAL"	"ID_0"	"ISO"	"NAME_0"	"ID_1"	"NAME_1"	"VARNAME_1"	"ENGTYPE_1"	"ID_2"	"NAME_2"	"VARNAME_2"	"ENGTYPE_2"	"ID_3"	"NAME_3"	"VARNAME_3"	"ENGTYPE_3"	"ID_4"	"NAME_4"	"VARNAME_4"	"ENGTYPE4"	"NIVELMAX"	"LOCALQUAL"	"COORQUAL"	"intertemp"	"errores"	"precis"	"georble"	"TOTALQUAL"	"TOTALQUAL100"
"52"	109955	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"Tepic"	NA	NA	NA	21.5125	"213045N"	-105.001944444444	"1050007W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	15	145	"MEX"	"Mexico"	18	"Nayarit"	NA	"State"	917	"Tepic"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"528"	110548	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"San Miguel del Puerto"	NA	NA	NA	15.9361111111111	"155610N"	-96.0416666666667	"0960230W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	20	"Oaxaca"	NA	"State"	990	"Dist. Tehuantepec"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"53"	110831	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Soteapan"	NA	NA	NA	18.3833333333333	"182300N"	-94.7669444444444	"0944601W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	30	"Veracruz"	NA	"State"	1594	"Mecayapan"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	6.66666666666667	17	0	1	3	2	43.6666666666667	72.7777777777778
"5339"	109293	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.79	"164724N"	-91.1080555555556	"0910629W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	5	"Chiapas"	NA	"State"	87	"Ocosingo"	"Ocozingo"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"534"	111021	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"San Miguel del Puerto"	NA	NA	NA	15.9083333333333	"155430N"	-96.1341666666667	"0960803W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	20	"Oaxaca"	NA	"State"	986	"Dist. Pochutla"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"5342"	109293	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.7672222222222	"164602N"	-91.1069444444444	"0910625W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	5	"Chiapas"	NA	"State"	87	"Ocosingo"	"Ocozingo"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"5643"	109760	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Chicontepec"	NA	NA	NA	21.1	"210600N"	-97.9669444444445	"0975801W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	30	"Veracruz"	NA	"State"	1526	"Chicontepec"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"57"	109955	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"San Blas"	NA	NA	NA	21.4375	"212615N"	-105.064166666667	"1050351W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	18	"Nayarit"	NA	"State"	917	"Tepic"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"580"	109863	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Guerrero"	"Zihuatanejo de Azueta"	NA	NA	NA	17.7	"174200N"	-101.525	"1013130W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	15	145	"MEX"	"Mexico"	12	"Guerrero"	NA	"State"	387	"José Azueta"	"Jose Azueta"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	45.3333333333333	75.5555555555556
"5849"	109242	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Arriaga"	NA	NA	NA	16.3069444444444	"161825N"	-93.8588888888889	"0935132W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	5	"Chiapas"	NA	"State"	34	"Arriaga"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	57	95
"588"	110441	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Calakmul"	NA	NA	NA	18.2277777777778	"181340N"	-89.4530555555556	"0892711W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	4	"Campeche"	NA	"State"	21	"Champotón"	"Champoton"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	45.3333333333333	75.5555555555556
"588b"	110424	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Jalisco"	"La Huerta"	NA	NA	NA	19.5027777777778	"193010N"	-105.031944444444	"1050155W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	14	"Jalisco"	NA	"State"	564	"La Huerta"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	57	95
"5993"	110441	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Calakmul"	NA	NA	NA	18.0691666666667	"180409N"	-89.4708333333333	"0892815W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	4	"Campeche"	NA	"State"	21	"Champotón"	"Champoton"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	45.3333333333333	75.5555555555556
"6_new"	110622	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"México"	"Tejupilco"	NA	NA	NA	18.9188888888889	"185508N"	-100.158888888889	"1000932W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	15	"México"	NA	"State"	719	"Temascaltepec"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"60"	110959	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"San Francisco del Mar"	NA	NA	NA	16.3716666666667	"162218N"	-94.5830555555555	"0943459W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	20	"Oaxaca"	NA	"State"	979	"Dist. Juchitan"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"6088"	110252	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Esc?rcega"	NA	NA	NA	18.5330555555556	"183159N"	-91.0827777777778	"0910458W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	4	"Campeche"	NA	"State"	20	"Carmen"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	45.3333333333333	75.5555555555556
"61"	110462	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Jalisco"	"Cuautitl?n de Garc?a Barrag?n"	NA	NA	NA	19.4669444444444	"192801N"	-104.182777777778	"1041058W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	14	"Jalisco"	NA	"State"	537	"Cuautitlán de García Barragán"	"Cuatitlan"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"6236"	109293	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.8141666666667	"164851N"	-91.0605555555556	"0910338W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	5	"Chiapas"	NA	"State"	87	"Ocosingo"	"Ocozingo"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"6238"	109703	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Sinaloa"	"Culiac?n"	NA	NA	NA	24.7222222222222	"244320N"	-107.354166666667	"1072115W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	15	145	"MEX"	"Mexico"	25	"Sinaloa"	NA	"State"	1303	"Culiacán"	"Culiacan"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"6265"	109703	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Sinaloa"	"Culiac?n"	NA	NA	NA	24.975	"245830N"	-107.521944444444	"1073119W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	15	145	"MEX"	"Mexico"	25	"Sinaloa"	NA	"State"	1303	"Culiacán"	"Culiacan"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"63"	109293	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.9691666666667	"165809N"	-91.9466666666667	"0915648W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	5	"Chiapas"	NA	"State"	87	"Ocosingo"	"Ocozingo"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	57	95
"63b"	109979	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"Xalisco"	NA	NA	NA	21.4169444444444	"212501N"	-104.913055555556	"1045447W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	18	"Nayarit"	NA	"State"	919	"Xalisco"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	57	95
"640"	109293	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	17.0277777777778	"170140N"	-91.245	"0911442W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	5	"Chiapas"	NA	"State"	87	"Ocosingo"	"Ocozingo"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"6451"	109688	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Sinaloa"	"Culiac?n"	NA	NA	NA	24.7916666666667	"244730N"	-107.0625	"1070345W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	15	145	"MEX"	"Mexico"	25	"Sinaloa"	NA	"State"	1302	"Cosalá"	"Cosala"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	45.3333333333333	75.5555555555556
"6497"	109293	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.695	"164142N"	-91.1091666666667	"0910633W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	5	"Chiapas"	NA	"State"	87	"Ocosingo"	"Ocozingo"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"65"	111020	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Pijijiapan"	NA	NA	NA	15.7672222222222	"154602N"	-93.1063888888889	"0930623W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	5	"Chiapas"	NA	"State"	97	"Pijijiapan"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"6518"	110441	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Calakmul"	NA	NA	NA	17.9427777777778	"175634N"	-89.2391666666667	"0891421W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	4	"Campeche"	NA	"State"	21	"Champotón"	"Champoton"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	6.66666666666667	17	0	1	3	2	38.6666666666667	64.4444444444444
"6556"	109703	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Sinaloa"	"Culiac?n"	NA	NA	NA	24.9361111111111	"245610N"	-107.233055555556	"1071359W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	25	"Sinaloa"	NA	"State"	1303	"Culiacán"	"Culiacan"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	57	95
"6568"	110441	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Calakmul"	NA	NA	NA	18.5158333333333	"183057N"	-89.5280555555556	"0893141W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	4	"Campeche"	NA	"State"	21	"Champotón"	"Champoton"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	45.3333333333333	75.5555555555556
"65b"	109979	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"Xalisco"	NA	NA	NA	21.4027777777778	"212410N"	-104.906388888889	"1045423W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	15	145	"MEX"	"Mexico"	18	"Nayarit"	NA	"State"	919	"Xalisco"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"660"	111021	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"San Miguel del Puerto"	NA	NA	NA	15.8783333333333	"155242N"	-96.0216666666667	"0960118W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	20	"Oaxaca"	NA	"State"	986	"Dist. Pochutla"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"6611"	110441	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Calakmul"	NA	NA	NA	18.6	"183600N"	-90.0888888888889	"0900520W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	4	"Campeche"	NA	"State"	21	"Champotón"	"Champoton"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	45.3333333333333	75.5555555555556
"668"	110073	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Calkin?"	NA	NA	NA	20.5330555555556	"203159N"	-90.4169444444445	"0902501W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	15	145	"MEX"	"Mexico"	4	"Campeche"	NA	"State"	18	"Calkiní"	"Calkini"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"678"	110577	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Calcahualco"	NA	NA	NA	19.15	"190900N"	-97.1169444444444	"0970701W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	30	"Veracruz"	NA	"State"	1514	"Calcahualco"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"686"	110424	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Jalisco"	"La Huerta"	NA	NA	NA	19.5166666666667	"193100N"	-105.040833333333	"1050227W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	14	"Jalisco"	NA	"State"	564	"La Huerta"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	57	95
"6889"	109293	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.8138888888889	"164850N"	-91.0605555555556	"0910338W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	5	"Chiapas"	NA	"State"	87	"Ocosingo"	"Ocozingo"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"694"	109963	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"Santa Mar?a del Oro"	NA	NA	NA	21.4169444444444	"212501N"	-104.682777777778	"1044058W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	15	145	"MEX"	"Mexico"	18	"Nayarit"	NA	"State"	914	"Santa María del Oro"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"7_new"	110790	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"San Pedro Teutila"	NA	NA	NA	18.0272222222222	"180138N"	-96.5963888888889	"0963547W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	20	"Oaxaca"	NA	"State"	995	"Dist. Tuxtepec"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"72"	110548	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"San Miguel del Puerto"	NA	NA	NA	15.9225	"155521N"	-95.9563888888889	"0955723W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	20	"Oaxaca"	NA	"State"	990	"Dist. Tehuantepec"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"7246"	109293	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.9291666666667	"165545N"	-91.2697222222222	"0911611W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	5	"Chiapas"	NA	"State"	87	"Ocosingo"	"Ocozingo"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"732"	110441	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Calakmul"	NA	NA	NA	18.5941666666667	"183539N"	-89.4130555555556	"0892447W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	4	"Campeche"	NA	"State"	21	"Champotón"	"Champoton"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	45.3333333333333	75.5555555555556
"7522"	109360	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Hopelch?n"	NA	NA	NA	19.2047222222222	"191217N"	-89.2580555555556	"0891529W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	4	"Campeche"	NA	"State"	23	"Hopelchén"	"Hopelchen"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	57	95
"759"	110904	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	NA	NA	NA	NA	17.3013888888889	"171805N"	-96.4530555555556	"0962711W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	15	145	"MEX"	"Mexico"	20	"Oaxaca"	NA	"State"	977	"Dist. Ixtlan"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	3	45.3333333333333	75.5555555555556
"7697"	110441	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Calakmul"	NA	NA	NA	18.0172222222222	"180102N"	-89.2608333333333	"0891539W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	4	"Campeche"	NA	"State"	21	"Champotón"	"Champoton"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	45.3333333333333	75.5555555555556
